# vencprobe shm=mabur_f slots=8 slot_data=393216 low=3000 high=10000 dwell_ms=2500 cycles=0 duration_ms=600000
# f,mono_us,write_idx,len,pts_us,flags,enc_us
# c,mono_us_before,mono_us_after,kbps,ok
# s,mono_us,req_bitrate_kbps,qp  (25 ms poll; a change we did not command is RcAgent; qp = encoder startQual of the last frame, -1 if the daemon predates it)
f,2449886848,2802,27499,2449895561,2,7210
f,2449903702,2803,28505,2449912377,6,7267
s,2449911724,16000,0
f,2449921216,2804,31781,2449929190,2,7963
s,2449937812,16000,0
f,2449938004,2805,29318,2449946006,6,6981
f,2449953969,2806,26022,2449962822,2,7095
s,2449965753,16000,0
f,2449971183,2807,23993,2449979641,6,7356
f,2449987479,2808,24492,2449996454,2,6958
s,2449991620,16000,0
f,2450004354,2809,23250,2450013283,6,7096
s,2450018838,16000,0
f,2450021546,2810,35380,2450030082,2,7392
f,2450038898,2811,34650,2450046901,6,7932
s,2450044598,16000,0
f,2450055025,2812,35030,2450063719,2,7239
s,2450070611,16000,0
f,2450072542,2813,33924,2450080542,6,7973
f,2450088616,2814,33888,2450097348,2,7182
s,2450096327,16000,0
f,2450105469,2815,33026,2450114168,6,7271
s,2450122240,16000,0
f,2450123722,2816,34607,2450130983,2,7978
f,2450139091,2817,34107,2450147798,6,7189
s,2450148160,16000,0
f,2450156602,2818,34173,2450164611,2,7978
f,2450172587,2819,34061,2450181433,6,7072
s,2450176058,16000,0
f,2450189807,2820,33895,2450198245,2,7259
s,2450201813,-1,-1
f,2450207086,2821,33473,2450215061,6,7990
f,2450223188,2822,34745,2450231877,2,7230
s,2450227632,16000,0
f,2450240707,2823,33719,2450248697,6,7934
s,2450253851,16000,0
f,2450256832,2824,34162,2450265520,2,7210
f,2450274382,2825,33010,2450282326,6,7980
s,2450279778,16000,0
f,2450290525,2826,34393,2450299139,2,7242
s,2450305951,16000,0
f,2450307825,2827,33996,2450315964,6,7782
f,2450324884,2828,33979,2450332774,2,8031
s,2450331943,16000,0
f,2450340761,2829,33252,2450349595,6,7092
s,2450358044,16000,0
f,2450358239,2830,33393,2450366414,2,7235
f,2450375375,2831,33009,2450383233,6,8016
s,2450387403,16000,0
f,2450391446,2832,34874,2450400036,2,7349
f,2450408928,2833,34565,2450416854,6,7953
s,2450413493,16000,0
f,2450424927,2834,34594,2450433668,2,7192
s,2450439712,16000,0
f,2450441912,2835,34002,2450450482,6,7355
f,2450459456,2836,33632,2450467298,2,8005
s,2450465796,16000,0
f,2450475578,2837,32783,2450484119,6,7392
s,2450491528,16000,0
f,2450493147,2838,34854,2450500931,2,8028
f,2450509044,2839,33297,2450517745,6,7209
s,2450517951,16000,0
f,2450526629,2840,34336,2450534570,2,7972
